train_loss,train_acc,val_acc,val_f1,lr,epoch,elapsed_seconds
0.18247800824768923,0.9517622080679405,0.9877769289533995,0.9877736876930218,1.809016994374947e-05,1,880.8314695358276
0.02624464374283612,0.991932059447983,0.9908326967150497,0.9908207728862534,1.3090169943749487e-05,2,1756.7729423046112
0.011959218805081353,0.9962632696390659,0.9862490450725745,0.9861995146498134,6.909830056250526e-06,3,2633.3967821598053
0.00562408813912834,0.9985562632696391,0.9893048128342246,0.9892822834507494,1.9098300562505245e-06,4,3508.7491874694824
0.0028397401829747455,0.9994055201698514,0.9915966386554622,0.9915751490602902,0.0,5,4384.372952461243
